h,bf,tw,tf,fy,T,L,di,Pi
400,300,13.5,24,355,20,4000,5,5246.035241
400,300,13.5,24,355,20,4000,5.2,5455.530574
400,300,13.5,24,355,20,4000,5.4,5664.941638
400,300,13.5,24,355,20,4000,5.6,5873.835857
400,300,13.5,24,355,20,4000,5.8,6081.109857
400,300,13.5,24,355,20,4000,6,6186.780018
400,300,13.5,24,355,20,4000,6.2,6199.62914
400,300,13.5,24,355,20,4000,6.4,6027.80914
400,300,13.5,24,355,20,4000,6.6,5873.091572
400,300,13.5,24,355,20,4000,6.8,5732.844087
400,300,13.5,24,355,20,4000,7,5619.832087
400,300,13.5,24,355,20,4000,7.2,5522.771965
400,300,13.5,24,355,20,4000,7.4,5434.846648
400,300,13.5,24,355,20,4000,7.6,5357.776648
400,300,13.5,24,355,20,4000,7.8,5287.761463
400,300,13.5,24,355,20,4000,8,5220.568388
400,300,13.5,24,355,20,4000,8.2,5154.114388
400,300,13.5,24,355,20,4000,8.4,5084.839534
400,300,13.5,24,355,20,4000,8.6,5014.834473
400,300,13.5,24,355,20,4000,8.8,4945.862036
400,300,13.5,24,355,20,4000,9,4871.040554
400,300,13.5,24,355,20,4000,9.2,4794.892956
400,300,13.5,24,355,20,4000,9.4,4721.513623
400,300,13.5,24,355,20,4000,9.6,4647.371962
400,300,13.5,24,355,20,4000,9.8,4571.548236
400,300,13.5,24,355,20,4000,10,4491.05157
400,300,13.5,24,355,20,4000,10.2,4414.880621
400,300,13.5,24,355,20,4000,10.4,4341.690052
400,300,13.5,24,355,20,4000,10.6,4273.121824
400,300,13.5,24,355,20,4000,10.8,4201.2911
400,300,13.5,24,355,20,4000,11,4128.166423
400,300,13.5,24,355,20,4000,11.2,4054.737089
400,300,13.5,24,355,20,4000,11.4,3986.108712
400,300,13.5,24,355,20,4000,11.6,3920.678678
400,300,13.5,24,355,20,4000,11.8,3860.013546
400,300,13.5,24,355,20,4000,12,3803.141232
400,300,13.5,24,355,20,4000,12.2,3748.087669
400,300,13.5,24,355,20,4000,12.4,3694.437002
400,300,13.5,24,355,20,4000,12.6,3639.423402
400,300,13.5,24,355,20,4000,12.8,3584.315679
400,300,13.5,24,355,20,4000,13,3530.569679
400,300,13.5,24,355,20,4000,13.2,3479.647577
400,300,13.5,24,355,20,4000,13.4,3430.635924
400,300,13.5,24,355,20,4000,13.6,3384.524437
400,300,13.5,24,355,20,4000,13.8,3340.887094
400,300,13.5,24,355,20,4000,14,3298.853448
400,300,13.5,24,355,20,4000,14.2,3259.126782
400,300,13.5,24,355,20,4000,14.4,3221.254056
400,300,13.5,24,355,20,4000,14.6,3184.379223
400,300,13.5,24,355,20,4000,14.8,3148.553343
400,300,13.5,24,355,20,4000,15,3113.017
400,300,13.5,24,355,20,3000,0,0
400,300,13.5,24,355,20,3000,0.2,280.2869323
400,300,13.5,24,355,20,3000,0.4,560.6085229
400,300,13.5,24,355,20,3000,0.6,840.9649853
400,300,13.5,24,355,20,3000,0.8,1121.348618
400,300,13.5,24,355,20,3000,1,1401.766618
400,300,13.5,24,355,20,3000,1.2,1682.21969
400,300,13.5,24,355,20,3000,1.4,1962.6963
400,300,13.5,24,355,20,3000,1.6,2243.2083
400,300,13.5,24,355,20,3000,1.8,2523.754398
400,300,13.5,24,355,20,3000,2,2804.32306
400,300,13.5,24,355,20,3000,2.2,3084.92506
400,300,13.5,24,355,20,3000,2.4,3365.558722
400,300,13.5,24,355,20,3000,2.6,3646.213744
400,300,13.5,24,355,20,3000,2.8,3926.901077
400,300,13.5,24,355,20,3000,3,4207.617637
400,300,13.5,24,355,20,3000,3.2,4488.353582
400,300,13.5,24,355,20,3000,3.4,4769.118249
400,300,13.5,24,355,20,3000,3.6,5049.909706
400,300,13.5,24,355,20,3000,3.8,5330.718728
400,300,13.5,24,355,20,3000,4,5611.553395
400,300,13.5,24,355,20,3000,4.2,5892.295511
400,300,13.5,24,355,20,3000,4.4,6172.634754
400,300,13.5,24,355,20,3000,4.6,6451.744088
400,300,13.5,24,355,20,3000,4.8,6634.077816
400,300,13.5,24,355,20,3000,5,6724.492206
400,300,13.5,24,355,20,3000,5.2,6627.308873
400,300,13.5,24,355,20,3000,5.4,6533.464192
400,300,13.5,24,355,20,3000,5.6,6443.443635
400,300,13.5,24,355,20,3000,5.8,6362.072969
400,300,13.5,24,355,20,3000,6,6286.991379
400,300,13.5,24,355,20,3000,6.2,6215.832859
400,300,13.5,24,355,20,3000,6.4,6150.026859
400,300,13.5,24,355,20,3000,6.6,6088.364704
400,300,13.5,24,355,20,3000,6.8,6029.318315
400,300,13.5,24,355,20,3000,7,5973.901648
400,300,13.5,24,355,20,3000,7.2,5921.404231
400,300,13.5,24,355,20,3000,7.4,5870.771311
400,300,13.5,24,355,20,3000,7.6,5822.767978
400,300,13.5,24,355,20,3000,7.8,5775.545969
400,300,13.5,24,355,20,3000,8,5727.584587
400,300,13.5,24,355,20,3000,8.2,5676.196587
400,300,13.5,24,355,20,3000,8.4,5624.834404
400,300,13.5,24,355,20,3000,8.6,5573.894512
400,300,13.5,24,355,20,3000,8.8,5524.331344
400,300,13.5,24,355,20,3000,9,5474.191198
400,300,13.5,24,355,20,3000,9.2,5422.483322
400,300,13.5,24,355,20,3000,9.4,5366.255989
400,300,13.5,24,355,20,3000,9.6,5309.533265
400,300,13.5,24,355,20,3000,9.8,5253.148927
400,300,13.5,24,355,20,3000,10,5198.50226
400,300,13.5,24,355,20,3000,10.2,5145.688228
400,300,13.5,24,355,20,3000,10.4,5093.380504
400,300,13.5,24,355,20,3000,10.6,5040.508328
400,300,13.5,24,355,20,3000,10.8,4984.378488
400,300,13.5,24,355,20,3000,11,4926.58603
400,300,13.5,24,355,20,3000,11.2,4867.253364
400,300,13.5,24,355,20,3000,11.4,4809.776099
400,300,13.5,24,355,20,3000,11.6,4753.709248
400,300,13.5,24,355,20,3000,11.8,4700.065427
400,300,13.5,24,355,20,3000,12,4648.822301
400,300,13.5,24,355,20,3000,12.2,4598.836465
400,300,13.5,24,355,20,3000,12.4,4550.092465
400,300,13.5,24,355,20,3000,12.6,4402.196037
400,300,13.5,24,355,20,3000,12.8,4455.022928
400,300,13.5,24,355,20,3000,13,4409.220261
400,300,13.5,24,355,20,3000,13.2,4361.838014
400,300,13.5,24,355,20,3000,13.4,4314.079183
400,300,13.5,24,355,20,3000,13.6,4267.006359
400,300,13.5,24,355,20,3000,13.8,4221.650226
400,300,13.5,24,355,20,3000,14,4177.49279
400,300,13.5,24,355,20,3000,14.2,4135.22279
400,300,13.5,24,355,20,3000,14.4,4094.58948
400,300,13.5,24,355,20,3000,14.6,4054.998234
400,300,13.5,24,355,20,3000,14.8,4016.870361
400,300,13.5,24,355,20,3000,15,3979.417
400,300,13.5,24,440,20,2500,0,0
400,300,13.5,24,440,20,2500,0.2,335.4945861
400,300,13.5,24,440,20,2500,0.4,671.0078961
400,300,13.5,24,440,20,2500,0.6,1006.540767
400,300,13.5,24,440,20,2500,0.8,1342.086255
400,300,13.5,24,440,20,2500,1,1677.647588
400,300,13.5,24,440,20,2500,1.2,2013.223048
400,300,13.5,24,440,20,2500,1.4,2348.807098
400,300,13.5,24,440,20,2500,1.6,2684.402431
400,300,13.5,24,440,20,2500,1.8,3020.006045
400,300,13.5,24,440,20,2500,2,3355.614096
400,300,13.5,24,440,20,2500,2.2,3691.226762
400,300,13.5,24,440,20,2500,2.4,4026.840403
400,300,13.5,24,440,20,2500,2.6,4362.453481
400,300,13.5,24,440,20,2500,2.8,4698.063481
400,300,13.5,24,440,20,2500,3,5033.666661
400,300,13.5,24,440,20,2500,3.2,5369.263945
400,300,13.5,24,440,20,2500,3.4,5704.849945
400,300,13.5,24,440,20,2500,3.6,6040.420844
400,300,13.5,24,440,20,2500,3.8,6375.979411
400,300,13.5,24,440,20,2500,4,6711.515411
400,300,13.5,24,440,20,2500,4.2,7047.024133
400,300,13.5,24,440,20,2500,4.4,7382.34119
400,300,13.5,24,440,20,2500,4.6,7717.052523
400,300,13.5,24,440,20,2500,4.8,8041.838016
400,300,13.5,24,440,20,2500,5,8357.837461
400,300,13.5,24,440,20,2500,5.2,8599.717877
400,300,13.5,24,440,20,2500,5.4,8630.168652
400,300,13.5,24,440,20,2500,5.6,8537.711427
400,300,13.5,24,440,20,2500,5.8,8419.212171
400,300,13.5,24,440,20,2500,6,8300.762494
400,300,13.5,24,440,20,2500,6.2,8189.763647
400,300,13.5,24,440,20,2500,6.4,8087.417105
400,300,13.5,24,440,20,2500,6.6,7990.407324
400,300,13.5,24,440,20,2500,6.8,7901.087991
400,300,13.5,24,440,20,2500,7,7818.020163
400,300,13.5,24,440,20,2500,7.2,7738.845736
400,300,13.5,24,440,20,2500,7.4,7664.997069
400,300,13.5,24,440,20,2500,7.6,7593.831532
400,300,13.5,24,440,20,2500,7.8,7524.192344
400,300,13.5,24,440,20,2500,8,7456.364344
400,300,13.5,24,440,20,2500,8.2,7391.211159
400,300,13.5,24,440,20,2500,8.4,7327.249755
400,300,13.5,24,440,20,2500,8.6,7264.011966
400,300,13.5,24,440,20,2500,8.8,7200.566006
400,300,13.5,24,440,20,2500,9,7136.69173
400,300,13.5,24,440,20,2500,9.2,7071.660396
400,300,13.5,24,440,20,2500,9.4,7006.985118
400,300,13.5,24,440,20,2500,9.6,6942.639417
400,300,13.5,24,440,20,2500,9.8,6878.95075
400,300,13.5,24,440,20,2500,10,6816.071186
400,300,13.5,24,440,20,2500,10.2,6753.231268
400,300,13.5,24,440,20,2500,10.4,6689.557722
400,300,13.5,24,440,20,2500,10.6,6623.287771
400,300,13.5,24,440,20,2500,10.8,6555.857206
400,300,13.5,24,440,20,2500,11,6487.711872
400,300,13.5,24,440,20,2500,11.2,6419.318572
400,300,13.5,24,440,20,2500,11.4,6350.633125
400,300,13.5,24,440,20,2500,11.6,6281.28469
400,300,13.5,24,440,20,2500,11.8,6211.411616
400,300,13.5,24,440,20,2500,12,6141.223657
400,300,13.5,24,440,20,2500,12.2,6070.627657
400,300,13.5,24,440,20,2500,12.4,6000.423415
400,300,13.5,24,440,20,2500,12.6,5930.717934
400,300,13.5,24,440,20,2500,12.8,5862.181934
400,300,13.5,24,440,20,2500,13,5793.164353
400,300,13.5,24,440,20,2500,13.2,5724.154349
400,300,13.5,24,440,20,2500,13.4,5655.742788
400,300,13.5,24,440,20,2500,13.6,5587.049191
400,300,13.5,24,440,20,2500,13.8,5518.632606
400,300,13.5,24,440,20,2500,14,5451.460606
400,300,13.5,24,440,20,2500,14.2,5386.113877
400,300,13.5,24,440,20,2500,14.4,5322.122872
400,300,13.5,24,440,20,2500,14.6,5260.405077
400,300,13.5,24,440,20,2500,14.8,5200.367477
400,300,13.5,24,440,20,2500,15,5141.197
400,300,13.5,24,440,1000,2500,0,0
400,300,13.5,24,440,1000,2500,0.2,15.12604789
400,300,13.5,24,440,1000,2500,0.4,30.25440034
400,300,13.5,24,440,1000,2500,0.6,45.38451889
400,300,13.5,24,440,1000,2500,0.8,60.51588411
400,300,13.5,24,440,1000,2500,1,75.64988411
400,300,13.5,24,440,1000,2500,1.2,90.78583255
400,300,13.5,24,440,1000,2500,1.4,105.9232681
400,300,13.5,24,440,1000,2500,1.6,121.0632681
400,300,13.5,24,440,1000,2500,1.8,136.2047294
400,300,13.5,24,440,1000,2500,2,151.3474983
400,300,13.5,24,440,1000,2500,2.2,166.4928316
400,300,13.5,24,440,1000,2500,2.4,181.6401134
400,300,13.5,24,440,1000,2500,2.6,196.7887285
400,300,13.5,24,440,1000,2500,2.8,211.9393952
400,300,13.5,24,440,1000,2500,3,227.0910361
400,300,13.5,24,440,1000,2500,3.2,242.2141261
400,300,13.5,24,440,1000,2500,3.4,257.2407927
400,300,13.5,24,440,1000,2500,3.6,270.0192361
400,300,13.5,24,440,1000,2500,3.8,273.5849275
400,300,13.5,24,440,1000,2500,4,273.4923012
400,300,13.5,24,440,1000,2500,4.2,272.4261584
400,300,13.5,24,440,1000,2500,4.4,271.3787803
400,300,13.5,24,440,1000,2500,4.6,270.3638259
400,300,13.5,24,440,1000,2500,4.8,269.3784926
400,300,13.5,24,440,1000,2500,5,268.4629182
400,300,13.5,24,440,1000,2500,5.2,267.6237973
400,300,13.5,24,440,1000,2500,5.4,266.9131306
400,300,13.5,24,440,1000,2500,5.6,266.3375877
400,300,13.5,24,440,1000,2500,5.8,265.8241773
400,300,13.5,24,440,1000,2500,6,265.3801773
400,300,13.5,24,440,1000,2500,6.2,264.9856128
400,300,13.5,24,440,1000,2500,6.4,264.6124103
400,300,13.5,24,440,1000,2500,6.6,264.2617436
400,300,13.5,24,440,1000,2500,6.8,263.9259076
400,300,13.5,24,440,1000,2500,7,263.5951845
400,300,13.5,24,440,1000,2500,7.2,263.2685178
400,300,13.5,24,440,1000,2500,7.4,262.9429497
400,300,13.5,24,440,1000,2500,7.6,262.6199919
400,300,13.5,24,440,1000,2500,7.8,262.3019919
400,300,13.5,24,440,1000,2500,8,261.9883861
400,300,13.5,24,440,1000,2500,8.2,261.6787428
400,300,13.5,24,440,1000,2500,8.4,261.3754094
400,300,13.5,24,440,1000,2500,8.6,261.0748225
400,300,13.5,24,440,1000,2500,8.8,260.7741743
400,300,13.5,24,440,1000,2500,9,260.4721733
400,300,13.5,24,440,1000,2500,9.2,260.1674275
400,300,13.5,24,440,1000,2500,9.4,259.8599354
400,300,13.5,24,440,1000,2500,9.6,259.5479354
400,300,13.5,24,440,1000,2500,9.8,259.2315411
400,300,13.5,24,440,1000,2500,10,258.9109686
400,300,13.5,24,440,1000,2500,10.2,258.5836352
400,300,13.5,24,440,1000,2500,10.4,258.2464139
400,300,13.5,24,440,1000,2500,10.6,257.8947708
400,300,13.5,24,440,1000,2500,10.8,257.5174387
400,300,13.5,24,440,1000,2500,11,257.0604596
400,300,13.5,24,440,1000,2500,11.2,256.5503959
400,300,13.5,24,440,1000,2500,11.4,255.9650626
400,300,13.5,24,440,1000,2500,11.6,255.3226038
400,300,13.5,24,440,1000,2500,11.8,254.6556272
400,300,13.5,24,440,1000,2500,12,253.9629582
400,300,13.5,24,440,1000,2500,12.2,253.2466738
400,300,13.5,24,440,1000,2500,12.4,252.5169201
400,300,13.5,24,440,1000,2500,12.6,251.7695867
400,300,13.5,24,440,1000,2500,12.8,250.9491987
400,300,13.5,24,440,1000,2500,13,250.0607229
400,300,13.5,24,440,1000,2500,13.2,249.0627229
400,300,13.5,24,440,1000,2500,13.4,247.9559616
400,300,13.5,24,440,1000,2500,13.6,246.8030693
400,300,13.5,24,440,1000,2500,13.8,245.6024067
400,300,13.5,24,440,1000,2500,14,244.3935015
400,300,13.5,24,440,1000,2500,14.2,243.1847784
400,300,13.5,24,440,1000,2500,14.4,241.9801117
400,300,13.5,24,440,1000,2500,14.6,240.7864307
400,300,13.5,24,440,1000,2500,14.8,239.5934424
400,300,13.5,24,440,1000,2500,15,238.397
400,300,13.5,24,440,20,4000,0,0
400,300,13.5,24,440,20,4000,0.2,209.8797983
400,300,13.5,24,440,20,4000,0.4,419.7690418
400,300,13.5,24,440,20,4000,0.6,629.6661665
400,300,13.5,24,440,20,4000,0.8,839.5687364
400,300,13.5,24,440,20,4000,1,1049.47807
400,300,13.5,24,440,20,4000,1.2,1259.392274
400,300,13.5,24,440,20,4000,1.4,1469.309043
400,300,13.5,24,440,20,4000,1.6,1679.228376
400,300,13.5,24,440,20,4000,1.8,1889.148197
400,300,13.5,24,440,20,4000,2,2099.067428
400,300,13.5,24,440,20,4000,2.2,2308.984095
400,300,13.5,24,440,20,4000,2.4,2518.895403
400,300,13.5,24,440,20,4000,2.6,2728.801815
400,300,13.5,24,440,20,4000,2.8,2938.698481
400,300,13.5,24,440,20,4000,3,3148.581996
400,300,13.5,24,440,20,4000,3.2,3358.454973
400,300,13.5,24,440,20,4000,3.4,3568.308973
400,300,13.5,24,440,20,4000,3.6,3778.139592
400,300,13.5,24,440,20,4000,3.8,3987.952057
400,300,13.5,24,440,20,4000,4,4197.732724
400,300,13.5,24,440,20,4000,4.2,4407.47637
400,300,13.5,24,440,20,4000,4.4,4617.191762
400,300,13.5,24,440,20,4000,4.6,4826.858428
400,300,13.5,24,440,20,4000,4.8,5036.468103
400,300,13.5,24,440,20,4000,5,5246.035241
400,300,13.5,24,440,20,4000,5.2,5455.530574
400,300,13.5,24,440,20,4000,5.4,5664.941638
400,300,13.5,24,440,20,4000,5.6,5874.289652
400,300,13.5,24,440,20,4000,5.8,6083.530985
400,300,13.5,24,440,20,4000,6,6292.64908
400,300,13.5,24,440,20,4000,6.2,6501.674845
400,300,13.5,24,440,20,4000,6.4,6710.544178
400,300,13.5,24,440,20,4000,6.6,6919.231819
400,300,13.5,24,440,20,4000,6.8,7127.319035
400,300,13.5,24,440,20,4000,7,7333.627035
400,300,13.5,24,440,20,4000,7.2,7367.747495
400,300,13.5,24,440,20,4000,7.4,7282.237128
400,300,13.5,24,440,20,4000,7.6,7009.417795
400,300,13.5,24,440,20,4000,7.8,6818.509905
400,300,13.5,24,440,20,4000,8,6666.044639
400,300,13.5,24,440,20,4000,8.2,6541.091306
400,300,13.5,24,440,20,4000,8.4,6433.053355
400,300,13.5,24,440,20,4000,8.6,6334.560952
400,300,13.5,24,440,20,4000,8.8,6247.109243
400,300,13.5,24,440,20,4000,9,6167.385082
400,300,13.5,24,440,20,4000,9.2,6089.139401
400,300,13.5,24,440,20,4000,9.4,6006.324068
400,300,13.5,24,440,20,4000,9.6,5924.847313
400,300,13.5,24,440,20,4000,9.8,5842.343282
400,300,13.5,24,440,20,4000,10,5754.767282
400,300,13.5,24,440,20,4000,10.2,5665.364839
400,300,13.5,24,440,20,4000,10.4,5576.211951
400,300,13.5,24,440,20,4000,10.6,5490.136998
400,300,13.5,24,440,20,4000,10.8,5396.206144
400,300,13.5,24,440,20,4000,11,5300.703648
400,300,13.5,24,440,20,4000,11.2,5209.617648
400,300,13.5,24,440,20,4000,11.4,5123.836763
400,300,13.5,24,440,20,4000,11.6,5038.172177
400,300,13.5,24,440,20,4000,11.8,4946.37315
400,300,13.5,24,440,20,4000,12,4857.165092
400,300,13.5,24,440,20,4000,12.2,4770.876234
400,300,13.5,24,440,20,4000,12.4,4691.138234
400,300,13.5,24,440,20,4000,12.6,4616.992744
400,300,13.5,24,440,20,4000,12.8,4545.228292
400,300,13.5,24,440,20,4000,13,4474.529625
400,300,13.5,24,440,20,4000,13.2,4402.256797
400,300,13.5,24,440,20,4000,13.4,4330.585039
400,300,13.5,24,440,20,4000,13.6,4262.853479
400,300,13.5,24,440,20,4000,13.8,4199.236704
400,300,13.5,24,440,20,4000,14,4138.327396
400,300,13.5,24,440,20,4000,14.2,4081.389396
400,300,13.5,24,440,20,4000,14.4,4027.716495
400,300,13.5,24,440,20,4000,14.6,3976.155404
400,300,13.5,24,440,20,4000,14.8,3927.623565
400,300,13.5,24,440,20,4000,15,3880.984
400,300,13.5,24,355,600,5000,0,0
400,300,13.5,24,355,600,5000,0.2,51.97833436
400,300,13.5,24,355,600,5000,0.4,103.9544784
400,300,13.5,24,355,600,5000,0.6,155.9268776
400,300,13.5,24,355,600,5000,0.8,207.8964298
400,300,13.5,24,355,600,5000,1,259.8610965
400,300,13.5,24,355,600,5000,1.2,311.8199179
400,300,13.5,24,355,600,5000,1.4,363.7742779
400,300,13.5,24,355,600,5000,1.6,415.7209445
400,300,13.5,24,355,600,5000,1.8,467.6583561
400,300,13.5,24,355,600,5000,2,519.5888192
400,300,13.5,24,355,600,5000,2.2,571.5074859
400,300,13.5,24,355,600,5000,2.4,623.4125135
400,300,13.5,24,355,600,5000,2.6,675.3072851
400,300,13.5,24,355,600,5000,2.8,727.1846184
400,300,13.5,24,355,600,5000,3,779.0419803
400,300,13.5,24,355,600,5000,3.2,830.8844452
400,300,13.5,24,355,600,5000,3.4,882.7017785
400,300,13.5,24,355,600,5000,3.6,934.4898853
400,300,13.5,24,355,600,5000,3.8,986.2559929
400,300,13.5,24,355,600,5000,4,1037.98466
400,300,13.5,24,355,600,5000,4.2,1088.344034
400,300,13.5,24,355,600,5000,4.4,1134.872846
400,300,13.5,24,355,600,5000,4.6,1170.300179
400,300,13.5,24,355,600,5000,4.8,1194.71493
400,300,13.5,24,355,600,5000,5,1212.792062
400,300,13.5,24,355,600,5000,5.2,1223.270728
400,300,13.5,24,355,600,5000,5.4,1231.476053
400,300,13.5,24,355,600,5000,5.6,1238.515688
400,300,13.5,24,355,600,5000,5.8,1244.462355
400,300,13.5,24,355,600,5000,6,1249.094311
400,300,13.5,24,355,600,5000,6.2,1252.734951
400,300,13.5,24,355,600,5000,6.4,1254.685617
400,300,13.5,24,355,600,5000,6.6,1255.51447
400,300,13.5,24,355,600,5000,6.8,1255.696985
400,300,13.5,24,355,600,5000,7,1255.102985
400,300,13.5,24,355,600,5000,7.2,1254.079841
400,300,13.5,24,355,600,5000,7.4,1252.756879
400,300,13.5,24,355,600,5000,7.6,1250.961546
400,300,13.5,24,355,600,5000,7.8,1248.894405
400,300,13.5,24,355,600,5000,8,1246.605896
400,300,13.5,24,355,600,5000,8.2,1243.913229
400,300,13.5,24,355,600,5000,8.4,1239.983303
400,300,13.5,24,355,600,5000,8.6,1235.441839
400,300,13.5,24,355,600,5000,8.8,1230.381856
400,300,13.5,24,355,600,5000,9,1224.60726
400,300,13.5,24,355,600,5000,9.2,1218.26246
400,300,13.5,24,355,600,5000,9.4,1210.89446
400,300,13.5,24,355,600,5000,9.6,1203.393966
400,300,13.5,24,355,600,5000,9.8,1195.795424
400,300,13.5,24,355,600,5000,10,1188.032758
400,300,13.5,24,355,600,5000,10.2,1179.621769
400,300,13.5,24,355,600,5000,10.4,1170.870447
400,300,13.5,24,355,600,5000,10.6,1161.781084
400,300,13.5,24,355,600,5000,10.8,1152.792574
400,300,13.5,24,355,600,5000,11,1143.922742
400,300,13.5,24,355,600,5000,11.2,1135.324742
400,300,13.5,24,355,600,5000,11.4,1126.462242
400,300,13.5,24,355,600,5000,11.6,1117.451041
400,300,13.5,24,355,600,5000,11.8,1108.269072
400,300,13.5,24,355,600,5000,12,1099.186428
400,300,13.5,24,355,600,5000,12.2,1090.221752
400,300,13.5,24,355,600,5000,12.4,1081.528419
400,300,13.5,24,355,600,5000,12.6,1073.059643
400,300,13.5,24,355,600,5000,12.8,1064.7533
400,300,13.5,24,355,600,5000,13,1056.712633
400,300,13.5,24,355,600,5000,13.2,1048.895569
400,300,13.5,24,355,600,5000,13.4,1041.195054
400,300,13.5,24,355,600,5000,13.6,1033.608362
400,300,13.5,24,355,600,5000,13.8,1026.04166
400,300,13.5,24,355,600,5000,14,1018.542146
400,300,13.5,24,355,600,5000,14.2,1011.242146
400,300,13.5,24,355,600,5000,14.4,1004.154525
400,300,13.5,24,355,600,5000,14.6,997.1859482
400,300,13.5,24,355,600,5000,14.8,990.3533043
400,300,13.5,24,355,600,5000,15,983.582
400,300,13.5,24,440,1000,4400,0,0
400,300,13.5,24,440,1000,4400,0.2,8.390461883
400,300,13.5,24,440,1000,4400,0.4,16.78133737
400,300,13.5,24,440,1000,4400,0.6,25.17187323
400,300,13.5,24,440,1000,4400,0.8,33.56227935
400,300,13.5,24,440,1000,4400,1,41.95227935
400,300,13.5,24,440,1000,4400,1.2,50.34227935
400,300,13.5,24,440,1000,4400,1.4,58.73212557
400,300,13.5,24,440,1000,4400,1.6,67.12145891
400,300,13.5,24,440,1000,4400,1.8,75.50981802
400,300,13.5,24,440,1000,4400,2,83.89766424
400,300,13.5,24,440,1000,4400,2.2,92.28499758
400,300,13.5,24,440,1000,4400,2.4,100.6708696
400,300,13.5,24,440,1000,4400,2.6,109.0558954
400,300,13.5,24,440,1000,4400,2.8,117.4398954
400,300,13.5,24,440,1000,4400,3,125.822434
400,300,13.5,24,440,1000,4400,3.2,134.2036651
400,300,13.5,24,440,1000,4400,3.4,142.5823318
400,300,13.5,24,440,1000,4400,3.6,150.9585629
400,300,13.5,24,440,1000,4400,3.8,159.3331274
400,300,13.5,24,440,1000,4400,4,167.7051274
400,300,13.5,24,440,1000,4400,4.2,176.0732305
400,300,13.5,24,440,1000,4400,4.4,184.4385132
400,300,13.5,24,440,1000,4400,4.6,192.7991798
400,300,13.5,24,440,1000,4400,4.8,201.1549754
400,300,13.5,24,440,1000,4400,5,209.5068225
400,300,13.5,24,440,1000,4400,5.2,217.8514892
400,300,13.5,24,440,1000,4400,5.4,226.0753526
400,300,13.5,24,440,1000,4400,5.6,232.7810441
400,300,13.5,24,440,1000,4400,5.8,234.5717108
400,300,13.5,24,440,1000,4400,6,231.0265745
400,300,13.5,24,440,1000,4400,6.2,225.6644068
400,300,13.5,24,440,1000,4400,6.4,220.8025068
400,300,13.5,24,440,1000,4400,6.6,216.7344961
400,300,13.5,24,440,1000,4400,6.8,213.1386201
400,300,13.5,24,440,1000,4400,7,210.1412868
400,300,13.5,24,440,1000,4400,7.2,207.5355899
400,300,13.5,24,440,1000,4400,7.4,205.1560657
400,300,13.5,24,440,1000,4400,7.6,203.0493991
400,300,13.5,24,440,1000,4400,7.8,201.1288084
400,300,13.5,24,440,1000,4400,8,199.2638912
400,300,13.5,24,440,1000,4400,8.2,197.3558912
400,300,13.5,24,440,1000,4400,8.4,195.3923606
400,300,13.5,24,440,1000,4400,8.6,193.4301984
400,300,13.5,24,440,1000,4400,8.8,191.5408713
400,300,13.5,24,440,1000,4400,9,189.4688695
400,300,13.5,24,440,1000,4400,9.2,187.3121539
400,300,13.5,24,440,1000,4400,9.4,185.0974872
400,300,13.5,24,440,1000,4400,9.6,182.9554
400,300,13.5,24,440,1000,4400,9.8,180.7994696
400,300,13.5,24,440,1000,4400,10,178.5081363
400,300,13.5,24,440,1000,4400,10.2,176.1033123
400,300,13.5,24,440,1000,4400,10.4,173.6857132
400,300,13.5,24,440,1000,4400,10.6,171.3650388
400,300,13.5,24,440,1000,4400,10.8,169.1846578
400,300,13.5,24,440,1000,4400,11,167.0266198
400,300,13.5,24,440,1000,4400,11.2,164.7706198
400,300,13.5,24,440,1000,4400,11.4,162.5087744
400,300,13.5,24,440,1000,4400,11.6,160.2807598
400,300,13.5,24,440,1000,4400,11.8,158.1727668
400,300,13.5,24,440,1000,4400,12,156.1806954
400,300,13.5,24,440,1000,4400,12.2,154.264419
400,300,13.5,24,440,1000,4400,12.4,152.458419
400,300,13.5,24,440,1000,4400,12.6,150.7469184
400,300,13.5,24,440,1000,4400,12.8,149.0711743
400,300,13.5,24,440,1000,4400,13,147.3985077
400,300,13.5,24,440,1000,4400,13.2,145.7287677
400,300,13.5,24,440,1000,4400,13.4,144.0770192
400,300,13.5,24,440,1000,4400,13.6,142.4816805
400,300,13.5,24,440,1000,4400,13.8,140.9467474
400,300,13.5,24,440,1000,4400,14,139.4531491
400,300,13.5,24,440,1000,4400,14.2,138.0231491
400,300,13.5,24,440,1000,4400,14.4,136.6530636
400,300,13.5,24,440,1000,4400,14.6,135.3232102
400,300,13.5,24,440,1000,4400,14.8,134.0538811
400,300,13.5,24,440,1000,4400,15,132.822
100,100,6,10,440,400,2500,0,0
100,100,6,10,440,400,2500,0.2,30.70591975
100,100,6,10,440,400,2500,0.4,61.3621034
100,100,6,10,440,400,2500,0.6,91.94310886
100,100,6,10,440,400,2500,0.8,122.432377
100,100,6,10,440,400,2500,1,152.7637103
100,100,6,10,440,400,2500,1.2,182.7647831
100,100,6,10,440,400,2500,1.4,212.4025333
100,100,6,10,440,400,2500,1.6,241.2345333
100,100,6,10,440,400,2500,1.8,268.1400132
100,100,6,10,440,400,2500,2,292.8887695
100,100,6,10,440,400,2500,2.2,312.8127695
100,100,6,10,440,400,2500,2.4,313.3936314
100,100,6,10,440,400,2500,2.6,306.069725
100,100,6,10,440,400,2500,2.8,296.1623916
100,100,6,10,440,400,2500,3,288.5683437
